oncelik_puani,urun_id,urun_adi,magaza,url,sorun,aciklama_uzunlugu,ayni_aciklamali_urun_sayisi,goruntulenme_90g,satilan_adet
0,1470,"SEVILLA Gelişmiş Nem Kontrollü Light Compression Profesyonel Koşu Çorabı - Beyaz",Norfolk,https://sportoonline.com/tr/urun/sevilla-gelismis-nem-kontrollu-compression-profesyonel-kosu-corabi-beyaz,kopya_aciklama,1115,3,0,0
0,1471,"SEVILLA Gelişmiş Nem Kontrollü Light Compression Profesyonel Koşu Çorabı - Lacivert/Sarı",Norfolk,https://sportoonline.com/tr/urun/sevilla-gelismis-nem-kontrollu-compression-profesyonel-kosu-corabi-lacivert-sari,kopya_aciklama,1115,3,0,0
0,1472,"BIBURY %70 Merino Yünlü Eldiven Ekru",Norfolk,https://sportoonline.com/tr/urun/bibury-70-merino-yunlu-eldiven-ekru,kopya_aciklama,1203,6,0,0
0,1473,"LEONARDO Kids Merino Yünü Outdoor Yürüyüş Çocuk Çorabı 2'li Paket Gri",Norfolk,https://sportoonline.com/tr/urun/leonardo-kids-merino-yunu-outdoor-yuruyus-cocuk-corabi-2li-paket-gri-1,kopya_aciklama,959,3,0,0
0,1474,"LEONARDO Kids Merino Yünü Outdoor Yürüyüş Çocuk Çorabı 2'li Paket Siyah/Magenta",Norfolk,https://sportoonline.com/tr/urun/leonardo-kids-merino-yunu-outdoor-yuruyus-cocuk-corabi-2li-paket-gri,kopya_aciklama,959,3,0,0
0,1475,"LEONARDO Kids Merino Yünü Outdoor Yürüyüş Çocuk Çorabı 2'li Paket Siyah",Norfolk,https://sportoonline.com/tr/urun/leonardo-kids-merino-yunu-outdoor-yuruyus-cocuk-corabi-2li-paket-siyah,kopya_aciklama,959,3,0,0
0,1478,"Courchevel Merinos Yünü Hafif Çocuk Kayak Çorabı Buz Mavi 1 Çift",Norfolk,https://sportoonline.com/tr/urun/courchevel-merinos-yunu-hafif-cocuk-kayak-corabi-buz-mavi-1-cift,kopya_aciklama,1034,2,0,0
0,1479,"Courchevel Merinos Yünü Hafif Çocuk Kayak Çorabı Pembe 1 Çift",Norfolk,https://sportoonline.com/tr/urun/courchevel-merinos-yunu-hafif-cocuk-kayak-corabi-pembe-1-cift,kopya_aciklama,1034,2,0,0
0,1480,"Winter Set %70 Merino Yünü Termal Bere Boyunluk ve Eldiven 3'lü Kış Seti - Ekru",Norfolk,https://sportoonline.com/tr/urun/winter-set-70-merino-yunu-termal-bere-boyunluk-ve-eldiven-3lu-kis-seti-ekru,kopya_aciklama,1268,4,0,0
0,1481,"Barkley Yastıklamalı Pamuklu Günlük Spor Çorap 2'li Paket Topuk Gri - Beyaz",Norfolk,https://sportoonline.com/tr/urun/barkley-yastiklamali-pamuklu-gunluk-spor-corap-2li-paket-topuk-gri-beyaz,kopya_aciklama,831,3,0,0
0,1484,"DOVER %70 Merino Yünlü Termal Boyunluk Ekru",Norfolk,https://sportoonline.com/tr/urun/dover-70-merino-yunlu-termal-boyunluk-ekru,kopya_aciklama,1216,6,0,0
0,1485,"DOVER %70 Merino Yünlü Termal Boyunluk Antrasit",Norfolk,https://sportoonline.com/tr/urun/dover-70-merino-yunlu-termal-boyunluk-antrasit,kopya_aciklama,1216,6,0,0
0,1487,"Winter Set %70 Merino Yünü Termal Bere ve Eldiven 2'li Kış Seti - Yeşil",Norfolk,https://sportoonline.com/tr/urun/winter-set-70-merino-yunu-termal-bere-ve-eldiven-2li-kis-seti-yesil,kopya_aciklama,1164,2,0,0
0,1489,"Winter Set %70 Merino Yünü Termal Bere ve Eldiven 2'li Kış Seti - Lacivert",Norfolk,https://sportoonline.com/tr/urun/winter-set-70-merino-yunu-termal-bere-ve-eldiven-2li-kis-seti-lacivert,kopya_aciklama,1164,2,0,0
0,1492,"JOSEPH Comfort Fit Tenderhold Pamuklu Diyabet Çorabı 2'li Paket Orman Yeşili",Norfolk,https://sportoonline.com/tr/urun/joseph-comfort-fit-tenderhold-pamuklu-diyabet-corabi-2li-paket-orman-yesili,kopya_aciklama,1063,16,0,0
0,1493,"STOCKHOLM Merinos Yünü İnce Örgü Premium Gündelik Günlük Çorap 3'lü Paket Çizgili",Norfolk,https://sportoonline.com/tr/urun/stockholm-merinos-yunu-ince-orgu-premium-gundelik-gunluk-corap-3lu-paket-cizgili,kopya_aciklama,749,3,0,0
0,1494,"SEVILLA Gelişmiş Nem Kontrollü Light Compression Profesyonel Koşu Çorabı - Siyah/Gri",Norfolk,https://sportoonline.com/tr/urun/sevilla-gelismis-nem-kontrollu-compression-profesyonel-kosu-corabi-siyah-gri,kopya_aciklama,1115,3,0,0
0,1496,"LEONARDO Merino Yünü Outdoor Yürüyüş Çorabı 2'li Paket Jet Black",Norfolk,https://sportoonline.com/tr/urun/leonardo-merino-yunu-outdoor-yuruyus-corabi-2li-paket-jet-black,kopya_aciklama,959,9,0,0
0,1499,"Helsinki İnce Örgü Merinos Yünü Günlük Çocuk Çorabı 2'li Paket Pembe",Norfolk,https://sportoonline.com/tr/urun/helsinki-ince-orgu-merinos-yunu-gunluk-cocuk-corabi-2li-paket-pembe,kopya_aciklama,817,3,0,0
0,1500,"NASUH 2.0 — Kalın -Tam Yastıklamalı - Zorlu Doğa ve Ekstrem Soğuk Hava İçin Outdoor Termal Yürüyüş Çorabı Kırmızı",Norfolk,https://sportoonline.com/tr/urun/nasuh-2-0-kalin-tam-yastiklamali-zorlu-doga-ve-ekstrem-soguk-hava-icin-outdoor-termal-yuruyus-corabi-kirmizi,kopya_aciklama,2294,2,0,0
0,1501,"NASUH 2.0 — Kalın -Tam Yastıklamalı - Zorlu Doğa ve Ekstrem Soğuk Hava İçin Outdoor Termal Yürüyüş Çorabı Siyah",Norfolk,https://sportoonline.com/tr/urun/nasuh-2-0-kalin-tam-yastiklamali-zorlu-doga-ve-ekstrem-soguk-hava-icin-outdoor-termal-yuruyus-corabi-siyah,kopya_aciklama,2294,2,0,0
0,1502,"SHELDON LC Düşük Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Mor/Mavi",Norfolk,https://sportoonline.com/tr/urun/sheldon-lc-dusuk-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-mor-mavi,kopya_aciklama,934,10,0,0
0,1503,"SHELDON LC Düşük Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Sarı/Turuncu",Norfolk,https://sportoonline.com/tr/urun/sheldon-lc-dusuk-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-sari-turuncu,kopya_aciklama,934,10,0,0
0,1508,"Yogi Pamuklu Günlük Konforlu Çocuk Çorabı 3'lü Paket Siyah/Kırmızı/Gri",Norfolk,https://sportoonline.com/tr/urun/yogi-pamuklu-gunluk-konforlu-cocuk-corabi-3lu-paket-siyah-kirmizi-gri,kopya_aciklama,420,6,0,0
0,1509,"Yogi Pamuklu Günlük Konforlu Çocuk Çorabı 3'lü Paket Pembe/Mavi/Sarı",Norfolk,https://sportoonline.com/tr/urun/yogi-pamuklu-gunluk-konforlu-cocuk-corabi-3lu-paket-pembe-mavi-sari,kopya_aciklama,420,6,0,0
0,1510,"Yogi Pamuklu Günlük Konforlu Çocuk Çorabı 3'lü Paket Lacivert/Krem/Gri",Norfolk,https://sportoonline.com/tr/urun/yogi-pamuklu-gunluk-konforlu-cocuk-corabi-3lu-paket-lacivert-krem-gri,kopya_aciklama,420,6,0,0
0,1511,"Yogi Pamuklu Günlük Konforlu Çocuk Çorabı 3'lü Paket Beyaz",Norfolk,https://sportoonline.com/tr/urun/yogi-pamuklu-gunluk-konforlu-cocuk-corabi-3lu-paket-beyaz,kopya_aciklama,420,6,0,0
0,1512,"Yogi Pamuklu Günlük Konforlu Çocuk Çorabı 3'lü Paket Yeşil/Pembe/Mor",Norfolk,https://sportoonline.com/tr/urun/yogi-pamuklu-gunluk-konforlu-cocuk-corabi-3lu-paket-yesil-pembe-mor,kopya_aciklama,420,6,0,0
0,1513,"Yogi Pamuklu Günlük Konforlu Çocuk Çorabı 3'lü Paket Turuncu/Mavi/Sarı",Norfolk,https://sportoonline.com/tr/urun/yogi-pamuklu-gunluk-konforlu-cocuk-corabi-3lu-paket-turuncu-mavi-sari,kopya_aciklama,420,6,0,0
0,1514,"Mario Günlük Çocuk Çorabı 2'li Paket Yeşil/Mor",Norfolk,https://sportoonline.com/tr/urun/mario-gunluk-cocuk-corabi-2li-paket-yesil-mor,kopya_aciklama,423,3,0,0
0,1515,"Mario Günlük Çocuk Çorabı 2'li Paket Sarı/Kırmızı",Norfolk,https://sportoonline.com/tr/urun/mario-gunluk-cocuk-corabi-2li-paket-sari-kirmizi,kopya_aciklama,423,3,0,0
0,1516,"Mario Günlük Çocuk Çorabı 2'li Paket Lacivert/Mavi",Norfolk,https://sportoonline.com/tr/urun/mario-gunluk-cocuk-corabi-2li-paket-lacivert-mavi,kopya_aciklama,423,3,0,0
0,1521,"VOYAGER 2.0 Termal Merinos Yünlü Tam Yastıklı Outdoor Yürüyüş Çorabı - Siyah",Norfolk,https://sportoonline.com/tr/urun/voyager-2-0-termal-merinos-yunlu-tam-yastikli-outdoor-yuruyus-corabi-siyah,kopya_aciklama,1480,2,0,0
0,1522,"VOYAGER 2.0 Termal Merinos Yünlü Tam Yastıklı Outdoor Yürüyüş Çorabı - Lacivert",Norfolk,https://sportoonline.com/tr/urun/voyager-2-0-termal-merinos-yunlu-tam-yastikli-outdoor-yuruyus-corabi-lacivert,kopya_aciklama,1480,2,0,0
0,1523,"VIGO Erkek %100 Pamuk Oval Kesim Bisiklet Yaka Basic Tişört Siyah",Norfolk,https://sportoonline.com/tr/urun/vigo-erkek-100-pamuk-oval-kesim-bisiklet-yaka-basic-tisort-siyah,kopya_aciklama,1369,4,0,0
0,1525,"VIGO Erkek %100 Pamuk Oval Kesim Bisiklet Yaka Basic Tişört Lacivert",Norfolk,https://sportoonline.com/tr/urun/vigo-erkek-100-pamuk-oval-kesim-bisiklet-yaka-basic-tisort-lacivert,kopya_aciklama,1369,4,0,0
0,1526,"VIGO Erkek %100 Pamuk Oval Kesim Bisiklet Yaka Basic Tişört Gri",Norfolk,https://sportoonline.com/tr/urun/vigo-erkek-100-pamuk-oval-kesim-bisiklet-yaka-basic-tisort-gri,kopya_aciklama,1369,4,0,0
0,1528,"VIGO Erkek %100 Pamuk Oval Kesim Bisiklet Yaka Basic Tişört Beyaz",Norfolk,https://sportoonline.com/tr/urun/vigo-erkek-100-pamuk-oval-kesim-bisiklet-yaka-basic-tisort-beyaz,kopya_aciklama,1369,4,0,0
0,1531,"Winter Set %70 Merino Yünü Termal Bere Boyunluk ve Eldiven 3'lü Kış Seti - Krem",Norfolk,https://sportoonline.com/tr/urun/70-merino-yunu-termal-bere-boyunluk-ve-eldiven-3lu-kis-seti-krem,kopya_aciklama,1268,4,0,0
0,1532,"Winter Set %70 Merino Yünü Termal Bere Boyunluk ve Eldiven 3'lü Kış Seti - Lacivert",Norfolk,https://sportoonline.com/tr/urun/70-merino-yunu-termal-bere-boyunluk-ve-eldiven-3lu-kis-seti-lacivert,kopya_aciklama,1268,4,0,0
0,1534,"Winter Set %70 Merino Yünü Termal Bere Boyunluk ve Eldiven 3'lü Kış Seti - Siyah",Norfolk,https://sportoonline.com/tr/urun/70-merino-yunu-termal-bere-boyunluk-ve-eldiven-3lu-kis-seti-siyah,kopya_aciklama,1268,4,0,0
0,1536,"Tokyo Unisex %80 Pamuk Babet Çorap 2'li Siyah",Norfolk,https://sportoonline.com/tr/urun/tokyo-unisex-80-pamuk-babet-corap-2li-siyah,kopya_aciklama,479,2,0,0
0,1537,"Tokyo Unisex %80 Pamuk Babet Çorap 2'li Beyaz",Norfolk,https://sportoonline.com/tr/urun/tokyo-unisex-80-pamuk-babet-corap-2li-beyaz,kopya_aciklama,479,2,0,0
0,1538,"Tokyo Unisex %80 Pamuk Babet Çorap 3'lü Siyah/Beyaz/Gri",Norfolk,https://sportoonline.com/tr/urun/tokyo-unisex-80-pamuk-babet-corap-3lu-siyah-beyaz-gri,kopya_aciklama,479,3,0,0
0,1539,"Tokyo Unisex %80 Pamuk Babet Çorap 3'lü Siyah",Norfolk,https://sportoonline.com/tr/urun/tokyo-unisex-80-pamuk-babet-corap-3lu-siyah,kopya_aciklama,479,3,0,0
0,1540,"Tokyo Unisex %80 Pamuk Babet Çorap 3'lü Beyaz",Norfolk,https://sportoonline.com/tr/urun/tokyo-unisex-80-pamuk-babet-corap-3lu-beyaz,kopya_aciklama,479,3,0,0
0,1541,"STOCKHOLM Merinos Yünü İnce Örgü Premium Gündelik Günlük Çorap 3'lü Paket Siyah",Norfolk,https://sportoonline.com/tr/urun/stockholm-merinos-yunu-ince-orgu-premium-gundelik-gunluk-corap-3lu-paket-siyah,kopya_aciklama,749,3,0,0
0,1542,"STOCKHOLM Merinos Yünü İnce Örgü Premium Gündelik Günlük Çorap 3'lü Paket Lacivert Tonları",Norfolk,https://sportoonline.com/tr/urun/stockholm-merinos-yunu-ince-orgu-premium-gundelik-gunluk-corap-3lu-paket-lacivert-tonlari,kopya_aciklama,749,3,0,0
0,1543,"STOCKHOLM Merinos Yünü İnce Örgü Premium Gündelik Günlük Çorap 3'lü Paket Kahve Tonları",Norfolk,https://sportoonline.com/tr/urun/stockholm-merinos-yunu-ince-orgu-premium-gundelik-gunluk-corap-3lu-paket-kahve-tonlari,kopya_aciklama,748,4,0,0
0,1544,"STOCKHOLM Merinos Yünü İnce Örgü Premium Gündelik Günlük Çorap 3'lü Paket Gri Tonları",Norfolk,https://sportoonline.com/tr/urun/stockholm-merinos-yunu-ince-orgu-premium-gundelik-gunluk-corap-3lu-paket-gri-tonlari,kopya_aciklama,748,4,0,0
0,1545,"STOCKHOLM Merinos Yünü İnce Örgü Premium Gündelik Günlük Çorap 3'lü Paket Gri Çizgili",Norfolk,https://sportoonline.com/tr/urun/stockholm-merinos-yunu-ince-orgu-premium-gundelik-gunluk-corap-3lu-paket,kopya_aciklama,748,4,0,0
0,1546,"STOCKHOLM Merinos Yünü İnce Örgü Premium Gündelik Günlük Çorap 3'lü Paket Beyaz/Gri/Bordo",Norfolk,https://sportoonline.com/tr/urun/stockholm-merinos-yunu-ince-orgu-premium-gundelik-gunluk-corap-3lu-paket-beyaz-gri-bordo,kopya_aciklama,748,4,0,0
0,1548,"Sidney Görünmez Ultra Hafif Pamuk Günlük Çorap 2'li Paket Siyah",Norfolk,https://sportoonline.com/tr/urun/sidney-gorunmez-ultra-hafif-pamuk-gunluk-corap-2li-paket-siyah,kopya_aciklama,369,2,0,0
0,1549,"Sidney Görünmez Ultra Hafif Pamuk Günlük Çorap 2'li Paket Beyaz",Norfolk,https://sportoonline.com/tr/urun/sidney-gorunmez-ultra-hafif-pamuk-gunluk-corap-2li-paket-beyaz,kopya_aciklama,369,2,0,0
0,1551,"SHELDON QTR Çeyrek Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Siyah",Norfolk,https://sportoonline.com/tr/urun/sheldon-qtr-ceyrek-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-siyah,kopya_aciklama,940,3,0,0
0,1552,"SHELDON QTR Çeyrek Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Lacivert",Norfolk,https://sportoonline.com/tr/urun/sheldon-qtr-ceyrek-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-lacivert,kopya_aciklama,940,3,0,0
0,1553,"SHELDON QTR Çeyrek Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Gri",Norfolk,https://sportoonline.com/tr/urun/sheldon-qtr-ceyrek-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-gri,kopya_aciklama,940,3,0,0
0,1554,"SHELDON Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Siyah",Norfolk,https://sportoonline.com/tr/urun/sheldon-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-acik-siyah,kopya_aciklama,937,4,0,0
0,1555,"SHELDON Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Açık Gri",Norfolk,https://sportoonline.com/tr/urun/sheldon-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-acik-gri,kopya_aciklama,937,4,0,0
0,1556,"SHELDON Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Lacivert",Norfolk,https://sportoonline.com/tr/urun/sheldon-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-lacivert,kopya_aciklama,937,4,0,0
0,1557,"SHELDON Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Gri",Norfolk,https://sportoonline.com/tr/urun/sheldon-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-gri,kopya_aciklama,937,4,0,0
0,1558,"SHELDON LC Düşük Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Yeşil",Norfolk,https://sportoonline.com/tr/urun/sheldon-lc-dusuk-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-yesil,kopya_aciklama,934,10,0,0
0,1559,"SHELDON LC Düşük Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Rose",Norfolk,https://sportoonline.com/tr/urun/sheldon-lc-dusuk-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-rose,kopya_aciklama,934,10,0,0
0,1560,"SHELDON LC Düşük Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Siyah",Norfolk,https://sportoonline.com/tr/urun/sheldon-lc-dusuk-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-siyah,kopya_aciklama,934,10,0,0
0,1561,"SHELDON LC Düşük Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Mavi",Norfolk,https://sportoonline.com/tr/urun/sheldon-lc-dusuk-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-mavi,kopya_aciklama,934,10,0,0
0,1562,"SHELDON LC Düşük Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Magenta",Norfolk,https://sportoonline.com/tr/urun/sheldon-lc-dusuk-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-magenta,kopya_aciklama,934,10,0,0
0,1564,"SHELDON LC Düşük Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Krem",Norfolk,https://sportoonline.com/tr/urun/sheldon-lc-dusuk-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-krem,kopya_aciklama,934,10,0,0
0,1565,"SHELDON LC Düşük Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Gri",Norfolk,https://sportoonline.com/tr/urun/sheldon-lc-dusuk-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-gri,kopya_aciklama,934,10,0,0
0,1566,"SHELDON LC Düşük Kesim Merino Yünü Outdoor Yürüyüş Çorapları 2'li Paket Açık Gri",Norfolk,https://sportoonline.com/tr/urun/sheldon-lc-dusuk-kesim-merino-yunu-outdoor-yuruyus-coraplari-2li-paket-acik-gri,kopya_aciklama,934,10,0,0
0,1568,"RIO Stretch+ Teknolojili Yastıklamalı Ekstra Geniş Pamuklu Rahat Çorap 2'li Paket Siyah",Norfolk,https://sportoonline.com/tr/urun/rio-stretch-teknolojili-yastiklamali-ekstra-genis-pamuklu-rahat-corap-2li-paket-siyah,kopya_aciklama,765,2,0,0
0,1571,"RIO Stretch+ Teknolojili Yastıklamalı Ekstra Geniş Pamuklu Rahat Çorap 2'li Paket Kırmızı",Norfolk,https://sportoonline.com/tr/urun/rio-stretch-teknolojili-yastiklamali-ekstra-genis-pamuklu-rahat-corap-2li-paket-kirmizi,kopya_aciklama,765,2,0,0
0,1577,"PETER Yün Stretch+ Teknolojisine Sahip Tam Yastıklı Ekstra Genişleyen Çorap 2 Çift Paket Siyah",Norfolk,https://sportoonline.com/tr/urun/peter-yun-stretch-teknolojisine-sahip-tam-yastikli-ekstra-genisleyen-corap-2-cift-paket-siyah,kopya_aciklama,544,3,0,0
0,1579,"PETER Yün Stretch+ Teknolojisine Sahip Tam Yastıklı Ekstra Genişleyen Çorap 2 Çift Paket Krem",Norfolk,https://sportoonline.com/tr/urun/peter-yun-stretch-teknolojisine-sahip-tam-yastikli-ekstra-genisleyen-corap-2-cift-paket-krem,kopya_aciklama,544,3,0,0
0,1580,"PETER Yün Stretch+ Teknolojisine Sahip Tam Yastıklı Ekstra Genişleyen Çorap 2 Çift Paket Gri",Norfolk,https://sportoonline.com/tr/urun/peter-yun-stretch-teknolojisine-sahip-tam-yastikli-ekstra-genisleyen-corap-2-cift-paket-gri,kopya_aciklama,544,3,0,0
0,1582,"OSCAR Stretch+ Teknolojisine Sahip Yün Diyabet Dostu Çorap 2 Çift Paket Siyah",Norfolk,https://sportoonline.com/tr/urun/oscar-stretch-teknolojisine-sahip-yun-diyabet-dostu-corap-2-cift-paket-siyah,kopya_aciklama,547,2,0,0
0,1583,"OSCAR Stretch+ Teknolojisine Sahip Yün Diyabet Dostu Çorap 2 Çift Paket Lacivert",Norfolk,https://sportoonline.com/tr/urun/oscar-stretch-teknolojisine-sahip-yun-diyabet-dostu-corap-2-cift-paket-lacivert,kopya_aciklama,547,2,0,0
0,1590,"NORWICK %70 Merino Yünü Çocuk Beresi Siyah",Norfolk,https://sportoonline.com/tr/urun/norwick-70-merino-yunu-cocuk-beresi-siyah,kopya_aciklama,1135,7,0,0
0,1591,"NORWICK %70 Merino Yünü Bere Fuşya",Norfolk,https://sportoonline.com/tr/urun/norwick-70-merino-yunu-bere-fusya,kopya_aciklama,1135,7,0,0
0,1592,"NORWICK %70 Merino Yünü Bere Krem",Norfolk,https://sportoonline.com/tr/urun/norwick-70-merino-yunu-bere-krem,kopya_aciklama,1135,7,0,0
0,1593,"NORWICK %70 Merino Yünü Bere Antrasit",Norfolk,https://sportoonline.com/tr/urun/norwick-70-merino-yunu-bere-antrasit,kopya_aciklama,1135,7,0,0
0,1595,"NORWICK %70 Merino Yünü Bere Kırmızı",Norfolk,https://sportoonline.com/tr/urun/norwick-70-merino-yunu-bere-kirmizi,kopya_aciklama,1135,7,0,0
0,1598,"NORWICK %70 Merino Yünü Bere Yeşil",Norfolk,https://sportoonline.com/tr/urun/norwick-70-merino-yunu-bere-yesil,kopya_aciklama,1135,7,0,0
0,1600,"NORWICK %70 Merino Yünü Bere Lacivert",Norfolk,https://sportoonline.com/tr/urun/norwick-70-merino-yunu-bere-lacivert,kopya_aciklama,1135,7,0,0
0,1603,"Morgan Stretch+ Teknolojisine Sahip Yün - Ekstra Geniş Diz Altı Ödem Çorabı Lacivert",Norfolk,https://sportoonline.com/tr/urun/morgan-stretch-teknolojisine-sahip-yun-ekstra-genis-diz-alti-odem-corabi-lacivert,kopya_aciklama,582,2,0,0
0,1604,"Morgan Stretch+ Teknolojisine Sahip Yün - Ekstra Geniş Diz Altı Ödem Çorabı Gri",Norfolk,https://sportoonline.com/tr/urun/morgan-stretch-teknolojisine-sahip-yun-ekstra-genis-diz-alti-odem-corabi-gri,kopya_aciklama,582,2,0,0
0,1605,"Montreal Ekstra Yastıklamalı Pamuk Günlük Spor Çorabı 2'li Paket Sarı/Yeşil",Norfolk,https://sportoonline.com/tr/urun/montreal-ekstra-yastiklamali-pamuk-gunluk-spor-corabi-2li-paket-sari-yesil,kopya_aciklama,836,4,0,0
0,1606,"Montreal Ekstra Yastıklamalı Pamuk Günlük Spor Çorabı 2'li Paket Siyah",Norfolk,https://sportoonline.com/tr/urun/montreal-ekstra-yastiklamali-pamuk-gunluk-spor-corabi-2li-paket-siyah,kopya_aciklama,836,4,0,0
0,1607,"Montreal Ekstra Yastıklamalı Pamuk Günlük Spor Çorabı 2'li Paket Lacivert/Gri",Norfolk,https://sportoonline.com/tr/urun/montreal-ekstra-yastiklamali-pamuk-gunluk-spor-corabi-2li-paket-lacivert-gri,kopya_aciklama,836,4,0,0
0,1608,"Montreal Ekstra Yastıklamalı Pamuk Günlük Spor Çorabı 2'li Paket Beyaz",Norfolk,https://sportoonline.com/tr/urun/montreal-ekstra-yastiklamali-pamuk-gunluk-spor-corabi-2li-paket-beyaz,kopya_aciklama,836,4,0,0
0,1609,"JOSEPH Comfort Fit Tenderhold Pamuklu Diyabet Çorabı 2'li Paket Somon",Norfolk,https://sportoonline.com/tr/urun/joseph-comfort-fit-tenderhold-pamuklu-diyabet-corabi-2li-paket-somon,kopya_aciklama,1063,16,0,0
0,1610,"MERCURY Antibakteriyel Kaydırmaz Tabanlı Şardonlu Günlük Ev Çorabı - Siyah 1 Çift Paket",Norfolk,https://sportoonline.com/tr/urun/mercury-antibakteriyel-kaydirmaz-tabanli-sardonlu-gunluk-ev-corabi-siyah-1-cift-paket,kopya_aciklama,1599,2,0,0
0,1611,"MERCURY Antibakteriyel Kaydırmaz Tabanlı Şardonlu Günlük Ev Çorabı - Gri 1 Çift Paket",Norfolk,https://sportoonline.com/tr/urun/mercury-antibakteriyel-kaydirmaz-tabanli-sardonlu-gunluk-ev-corabi-gri-1-cift-paket,kopya_aciklama,1599,2,0,0
0,1614,"Lizard Multi-Sport Kaydırmaz Tabanlı Spor Çorabı Turuncu",Norfolk,https://sportoonline.com/tr/urun/lizard-multi-sport-kaydirmaz-tabanli-spor-corabi-turuncu,kopya_aciklama,1125,2,0,0
0,1616,"Lizard Multi-Sport Kaydırmaz Tabanlı Spor Çorabı Siyah",Norfolk,https://sportoonline.com/tr/urun/lizard-multi-sport-kaydirmaz-tabanli-spor-corabi-siyah,kopya_aciklama,1125,2,0,0
0,1620,"Leonardo QTR Merinos Yünü Yastıklamalı Bisiklet/Yürüyüş Çorabı 2'li Paket Mor/Mavi",Norfolk,https://sportoonline.com/tr/urun/leonardo-qtr-merinos-yunu-yastiklamali-bisiklet-yuruyus-corabi-2li-paket-mor-mavi,kopya_aciklama,961,5,0,0
0,1621,"Leonardo QTR Merinos Yünü Yastıklamalı Bisiklet/Yürüyüş Çorabı 2'li Paket Sarı/Turuncu",Norfolk,https://sportoonline.com/tr/urun/leonardo-qtr-merinos-yunu-yastiklamali-bisiklet-yuruyus-corabi-2li-paket-sari-turuncu,kopya_aciklama,961,5,0,0
0,1622,"Leonardo QTR Merinos Yünü Yastıklamalı Bisiklet/Yürüyüş Çorabı 2'li Paket Siyah/Magenta",Norfolk,https://sportoonline.com/tr/urun/leonardo-qtr-merinos-yunu-yastiklamali-bisiklet-yuruyus-corabi-2li-paket-siyah-magenta,kopya_aciklama,961,5,0,0
0,1623,"Leonardo QTR Merinos Yünü Yastıklamalı Bisiklet/Yürüyüş Çorabı 2'li Paket Siyah",Norfolk,https://sportoonline.com/tr/urun/leonardo-qtr-merinos-yunu-yastiklamali-bisiklet-yuruyus-corabi-2li-paket-siyah,kopya_aciklama,961,5,0,0
0,1625,"Leonardo QTR Merinos Yünü Yastıklamalı Bisiklet/Yürüyüş Çorabı 2'li Paket Gri",Norfolk,https://sportoonline.com/tr/urun/leonardo-qtr-merinos-yunu-yastiklamali-bisiklet-yuruyus-corabi-2li-paket-gri,kopya_aciklama,961,5,0,0
